Year,Name,Code,Yield,Harvest area,region
1960,NORTH CAROLINA,37,48,1750000,3
1959,NORTH CAROLINA,37,42,1818000,3
1958,NORTH CAROLINA,37,43,1708000,3
1957,NORTH CAROLINA,37,32.5,1721000,3
1956,NORTH CAROLINA,37,41,1834000,3
1955,NORTH CAROLINA,37,34,1973000,3
1954,NORTH CAROLINA,37,25,1964000,3
1953,NORTH CAROLINA,37,27.5,2036000,3
1952,NORTH CAROLINA,37,25.5,2068000,3
1951,NORTH CAROLINA,37,31,2107000,3
1950,NORTH CAROLINA,37,33,2163000,3
1949,NORTH CAROLINA,37,31.5,2122000,3
1948,NORTH CAROLINA,37,30,2137000,3
1947,NORTH CAROLINA,37,31.5,2110000,3
1946,NORTH CAROLINA,37,27,2104000,3
1945,NORTH CAROLINA,37,25,2149000,3
1944,NORTH CAROLINA,37,22.8,2234000,3
1943,NORTH CAROLINA,37,22,2252000,3
1942,NORTH CAROLINA,37,20.5,2227000,3
1941,NORTH CAROLINA,37,22,2339000,3
1940,NORTH CAROLINA,37,19.5,2379000,3
1939,NORTH CAROLINA,37,21.1,2414000,3
1938,NORTH CAROLINA,37,19,2388000,3
1937,NORTH CAROLINA,37,19.5,2284000,3
1936,NORTH CAROLINA,37,18.5,2314000,3
1935,NORTH CAROLINA,37,19,2417000,3
1934,NORTH CAROLINA,37,17.5,2343000,3
1933,NORTH CAROLINA,37,18,2320000,3
1932,NORTH CAROLINA,37,15,2220000,3
1931,NORTH CAROLINA,37,19,2266000,3
1930,NORTH CAROLINA,37,18,2153000,3
1929,NORTH CAROLINA,37,19,1892000,3
1928,NORTH CAROLINA,37,17,1996000,3
1927,NORTH CAROLINA,37,19,2014000,3
1926,NORTH CAROLINA,37,18,2047000,3
1925,NORTH CAROLINA,37,17,2044000,3
1924,NORTH CAROLINA,37,16,1999000,3
1923,NORTH CAROLINA,37,20.5,2102000,3
1922,NORTH CAROLINA,37,18.5,2102000,3
1921,NORTH CAROLINA,37,17.5,2245000,3
1920,NORTH CAROLINA,37,20.5,2197000,3
1919,NORTH CAROLINA,37,18,2311000,3
1918,NORTH CAROLINA,37,19.5,2420000,3
1917,NORTH CAROLINA,37,20,2510000,3
1916,NORTH CAROLINA,37,16.5,2280000,3
1915,NORTH CAROLINA,37,19,2370000,3
1914,NORTH CAROLINA,37,18.5,2290000,3
1913,NORTH CAROLINA,37,18,2380000,3
1912,NORTH CAROLINA,37,15,2440000,3
1911,NORTH CAROLINA,37,16.5,2440000,3
1910,NORTH CAROLINA,37,17.5,2520000,3
1909,NORTH CAROLINA,37,13.8,2470000,3
1908,NORTH CAROLINA,37,14.5,2440000,3
1907,NORTH CAROLINA,37,15.5,2440000,3
1906,NORTH CAROLINA,37,15,2490000,3
1905,NORTH CAROLINA,37,13.5,2510000,3
1904,NORTH CAROLINA,37,15,2540000,3
1903,NORTH CAROLINA,37,14,2540000,3
1902,NORTH CAROLINA,37,13.5,2670000,3
1901,NORTH CAROLINA,37,11.5,2570000,3
1900,NORTH CAROLINA,37,12,2700000,3
1899,NORTH CAROLINA,37,12.8,2726000,3
1898,NORTH CAROLINA,37,14.5,2680000,3
1897,NORTH CAROLINA,37,13.5,2640000,3
1896,NORTH CAROLINA,37,12.5,2680000,3
1895,NORTH CAROLINA,37,14,2720000,3
1894,NORTH CAROLINA,37,15,2650000,3
1893,NORTH CAROLINA,37,11,2610000,3
1892,NORTH CAROLINA,37,11,2600000,3
1891,NORTH CAROLINA,37,13,2430000,3
1890,NORTH CAROLINA,37,13,2420000,3
1889,NORTH CAROLINA,37,10.9,2370000,3
1888,NORTH CAROLINA,37,10.5,2470000,3
1887,NORTH CAROLINA,37,13,2470000,3
1886,NORTH CAROLINA,37,10.5,2400000,3
1885,NORTH CAROLINA,37,11,2350000,3
1884,NORTH CAROLINA,37,12.5,2325000,3
1883,NORTH CAROLINA,37,10,2300000,3
1882,NORTH CAROLINA,37,14,2280000,3
1881,NORTH CAROLINA,37,9.5,2210000,3
1880,NORTH CAROLINA,37,13.5,2260000,3
1879,NORTH CAROLINA,37,12.2,2305000,3
1878,NORTH CAROLINA,37,12,2330000,3
1877,NORTH CAROLINA,37,13.5,2180000,3
1876,NORTH CAROLINA,37,12.5,2050000,3
1875,NORTH CAROLINA,37,13.5,1990000,3
1874,NORTH CAROLINA,37,13,1960000,3
1873,NORTH CAROLINA,37,13,1870000,3
1872,NORTH CAROLINA,37,14,1950000,3
1871,NORTH CAROLINA,37,11.5,1990000,3
1870,NORTH CAROLINA,37,14.5,1810000,3
1869,NORTH CAROLINA,37,10,1900000,3
1868,NORTH CAROLINA,37,13.5,1900000,3
1867,NORTH CAROLINA,37,11.5,1725000,3
1866,NORTH CAROLINA,37,9.5,1675000,3
2018,NORTH DAKOTA,38,153,2930000,2
2017,NORTH DAKOTA,38,139,3230000,2
2016,NORTH DAKOTA,38,158,3270000,2
2015,NORTH DAKOTA,38,128,2560000,2
2014,NORTH DAKOTA,38,124,2530000,2
2013,NORTH DAKOTA,38,110,3600000,2
2012,NORTH DAKOTA,38,122,3460000,2
2011,NORTH DAKOTA,38,105,2060000,2
2010,NORTH DAKOTA,38,132,1880000,2
2009,NORTH DAKOTA,38,115,1740000,2
2008,NORTH DAKOTA,38,124,2300000,2
2007,NORTH DAKOTA,38,116,2350000,2
2006,NORTH DAKOTA,38,111,1400000,2
2005,NORTH DAKOTA,38,129,1200000,2
2004,NORTH DAKOTA,38,105,1150000,2
2003,NORTH DAKOTA,38,112,1170000,2
2002,NORTH DAKOTA,38,114,995000,2
2001,NORTH DAKOTA,38,115,705000,2
2000,NORTH DAKOTA,38,112,930000,2
1999,NORTH DAKOTA,38,117,655000,2
1998,NORTH DAKOTA,38,107,825000,2
1997,NORTH DAKOTA,38,99,590000,2
1996,NORTH DAKOTA,38,91,600000,2
1995,NORTH DAKOTA,38,79,510000,2
1994,NORTH DAKOTA,38,100,520000,2
1993,NORTH DAKOTA,38,45,365000,2
1992,NORTH DAKOTA,38,63,580000,2
1991,NORTH DAKOTA,38,90,570000,2
1990,NORTH DAKOTA,38,80,460000,2
1989,NORTH DAKOTA,38,75,465000,2
1988,NORTH DAKOTA,38,58,380000,2
1987,NORTH DAKOTA,38,93,500000,2
1986,NORTH DAKOTA,38,93,530000,2
1985,NORTH DAKOTA,38,72,560000,2
1984,NORTH DAKOTA,38,66,630000,2
1984,NORTH DAKOTA,38,66,634000,2
1984,NORTH DAKOTA,38,66,65.6,2
1983,NORTH DAKOTA,38,67,435000,2
1983,NORTH DAKOTA,38,67,447000,2
1983,NORTH DAKOTA,38,67,65.2,2
1982,NORTH DAKOTA,38,68,520000,2
1982,NORTH DAKOTA,38,68,530000,2
1982,NORTH DAKOTA,38,68,66.7,2
1981,NORTH DAKOTA,38,81,513000,2
1981,NORTH DAKOTA,38,81,520000,2
1980,NORTH DAKOTA,38,58,290000,2
1980,NORTH DAKOTA,38,58,335000,2
1979,NORTH DAKOTA,38,76,313000,2
1979,NORTH DAKOTA,38,76,323000,2
1978,NORTH DAKOTA,38,79,300000,2
1978,NORTH DAKOTA,38,79,307000,2
1977,NORTH DAKOTA,38,73,260000,2
1977,NORTH DAKOTA,38,73,280000,2
1976,NORTH DAKOTA,38,40,204000,2
1976,NORTH DAKOTA,38,40,213000,2
1975,NORTH DAKOTA,38,51,140000,2
1975,NORTH DAKOTA,38,51,150100,2
1974,NORTH DAKOTA,38,48,170000,2
1974,NORTH DAKOTA,38,48,155000,2
1973,NORTH DAKOTA,38,56,180000,2
1973,NORTH DAKOTA,38,56,166600,2
1972,NORTH DAKOTA,38,67,170000,2
1972,NORTH DAKOTA,38,67,160300,2
1971,NORTH DAKOTA,38,58,185000,2
1970,NORTH DAKOTA,38,51,125000,2
1969,NORTH DAKOTA,38,57,130000,2
1968,NORTH DAKOTA,38,49,132000,2
1967,NORTH DAKOTA,38,42,133000,2
1966,NORTH DAKOTA,38,45,182000,2
1965,NORTH DAKOTA,38,37,196000,2
1964,NORTH DAKOTA,38,30,190000,2
1963,NORTH DAKOTA,38,41,275000,2
1962,NORTH DAKOTA,38,31,169000,2
1961,NORTH DAKOTA,38,32,182000,2
1960,NORTH DAKOTA,38,28,319000,2
1959,NORTH DAKOTA,38,26,280000,2
1958,NORTH DAKOTA,38,26,375000,2
1957,NORTH DAKOTA,38,28.5,511000,2
1956,NORTH DAKOTA,38,26.5,465000,2
1955,NORTH DAKOTA,38,25,505000,2
1954,NORTH DAKOTA,38,24,430000,2
1953,NORTH DAKOTA,38,24.5,380000,2
1952,NORTH DAKOTA,38,24,315000,2
1951,NORTH DAKOTA,38,21.5,401000,2
1950,NORTH DAKOTA,38,22,425000,2
1949,NORTH DAKOTA,38,22.5,526000,2
1948,NORTH DAKOTA,38,28,531000,2
1947,NORTH DAKOTA,38,21,523000,2
1946,NORTH DAKOTA,38,23,437000,2
1945,NORTH DAKOTA,38,22.5,404000,2
1944,NORTH DAKOTA,38,27.3,533000,2
1943,NORTH DAKOTA,38,23,419000,2
1942,NORTH DAKOTA,38,25,427000,2
1941,NORTH DAKOTA,38,23,535000,2
1940,NORTH DAKOTA,38,24,473000,2
1939,NORTH DAKOTA,38,19.1,347000,2
1938,NORTH DAKOTA,38,19,307000,2
1937,NORTH DAKOTA,38,21,294000,2
1936,NORTH DAKOTA,38,9.5,62000,2
1935,NORTH DAKOTA,38,20,344000,2
1934,NORTH DAKOTA,38,8.4,17000,2
1933,NORTH DAKOTA,38,16,291000,2
1932,NORTH DAKOTA,38,19,295000,2
1931,NORTH DAKOTA,38,18.5,196000,2
1930,NORTH DAKOTA,38,18,155000,2
1929,NORTH DAKOTA,38,16,138000,2
1928,NORTH DAKOTA,38,23.5,131000,2
1927,NORTH DAKOTA,38,24.5,143000,2
1926,NORTH DAKOTA,38,17,133000,2
1925,NORTH DAKOTA,38,20,170000,2
1924,NORTH DAKOTA,38,19.5,253000,2
1923,NORTH DAKOTA,38,31.5,258000,2
1922,NORTH DAKOTA,38,26,180000,2
1921,NORTH DAKOTA,38,26.5,274000,2
1920,NORTH DAKOTA,38,22.5,233000,2
1919,NORTH DAKOTA,38,28.5,191000,2
1918,NORTH DAKOTA,38,19,450000,2
1917,NORTH DAKOTA,38,11,500000,2
1916,NORTH DAKOTA,38,23.5,425000,2
1915,NORTH DAKOTA,38,11.5,600000,2
1914,NORTH DAKOTA,38,28,500000,2
1913,NORTH DAKOTA,38,29,450000,2
1912,NORTH DAKOTA,38,26,425000,2
1911,NORTH DAKOTA,38,23.5,400000,2
1910,NORTH DAKOTA,38,14,280000,2
1909,NORTH DAKOTA,38,26.7,226000,2
1908,NORTH DAKOTA,38,23,190000,2
1907,NORTH DAKOTA,38,18,175000,2
1906,NORTH DAKOTA,38,28,150000,2
1905,NORTH DAKOTA,38,27.5,149000,2
1904,NORTH DAKOTA,38,21,150000,2
1903,NORTH DAKOTA,38,22,136000,2
1902,NORTH DAKOTA,38,18,126000,2
1901,NORTH DAKOTA,38,24.5,138000,2
1900,NORTH DAKOTA,38,15,88000,2
1899,NORTH DAKOTA,38,20.6,77000,2
1898,NORTH DAKOTA,38,16.5,73000,2
1897,NORTH DAKOTA,38,19,55000,2
1896,NORTH DAKOTA,38,20.5,63000,2
1895,NORTH DAKOTA,38,16,97000,2
1894,NORTH DAKOTA,38,18.5,40000,2
1893,NORTH DAKOTA,38,20.5,19000,2
1892,NORTH DAKOTA,38,18,12000,2
1891,NORTH DAKOTA,38,16.5,37000,2
1890,NORTH DAKOTA,38,13,31000,2
1889,NORTH DAKOTA,38,15,30000,2
1888,NORTH DAKOTA,38,25.5,19000,2
1887,NORTH DAKOTA,38,27,15000,2
1886,NORTH DAKOTA,38,21.5,17000,2
1885,NORTH DAKOTA,38,28.9,16000,2
1884,NORTH DAKOTA,38,30,14000,2
1883,NORTH DAKOTA,38,20,11000,2
1882,NORTH DAKOTA,38,25,7000,2
2018,OHIO,39,187,3300000,2
2017,OHIO,39,177,3150000,2
2016,OHIO,39,159,3300000,2
2015,OHIO,39,153,3260000,2
2014,OHIO,39,176,3480000,2
2013,OHIO,39,174,3740000,2
2012,OHIO,39,120,3650000,2
2011,OHIO,39,153,3200000,2
2010,OHIO,39,160,3270000,2
2009,OHIO,39,171,3140000,2
2008,OHIO,39,131,3120000,2
2007,OHIO,39,150,3610000,2
2006,OHIO,39,159,2960000,2
2005,OHIO,39,143,3250000,2
2004,OHIO,39,158,3110000,2
2003,OHIO,39,156,3070000,2
2002,OHIO,39,89,2970000,2
2001,OHIO,39,138,3170000,2
2000,OHIO,39,147,3300000,2
1999,OHIO,39,126,3200000,2
1998,OHIO,39,141,3340000,2
1997,OHIO,39,134,3550000,2
1996,OHIO,39,111,2800000,2
1995,OHIO,39,121,3100000,2
1994,OHIO,39,139,3500000,2
1993,OHIO,39,110,3280000,2
1992,OHIO,39,143,3550000,2
1991,OHIO,39,96,3400000,2
1990,OHIO,39,121,3450000,2
1989,OHIO,39,117,2980000,2
1988,OHIO,39,85,3000000,2
1987,OHIO,39,120,3100000,2
1986,OHIO,39,128,3720000,2
1985,OHIO,39,127,4030000,2
1985,OHIO,39,127,4040000,2
1985,OHIO,39,127,126.7,2
1984,OHIO,39,118,3900000,2
1984,OHIO,39,118,3920000,2
1984,OHIO,39,118,117.4,2
1983,OHIO,39,80,2800000,2
1983,OHIO,39,80,2820000,2
1983,OHIO,39,80,79.4,2
1982,OHIO,39,114,4000000,2
1982,OHIO,39,114,4025000,2
1982,OHIO,39,114,113.3,2
1981,OHIO,39,96,3750000,2
1981,OHIO,39,96,3810000,2
1981,OHIO,39,96,94.5,2
1980,OHIO,39,113,3900000,2
1980,OHIO,39,113,3930000,2
1980,OHIO,39,113,112.1,2
1979,OHIO,39,115,3630000,2
1979,OHIO,39,115,3650000,2
1979,OHIO,39,115,114.4,2
1978,OHIO,39,105,3610000,2
1978,OHIO,39,105,3630000,2
1978,OHIO,39,105,104.4,2
1977,OHIO,39,105,3620000,2
1977,OHIO,39,105,3650000,2
1977,OHIO,39,105,104.1,2
1976,OHIO,39,103,3820000,2
1976,OHIO,39,103,3840000,2
1976,OHIO,39,103,102.5,2
1975,OHIO,39,93,3340000,2
1975,OHIO,39,93,3365000,2
1975,OHIO,39,93,92.3,2
1974,OHIO,39,75,3540000,2
1974,OHIO,39,75,3570000,2
1974,OHIO,39,75,74.4,2
1973,OHIO,39,80,3040000,2
1973,OHIO,39,80,3070000,2
1973,OHIO,39,80,79.2,2
1972,OHIO,39,92,3090000,2
1972,OHIO,39,92,3137000,2
1972,OHIO,39,92,90.6,2
1971,OHIO,39,91,3545000,2
1970,OHIO,39,79,3040000,2
1969,OHIO,39,87,2773000,2
1968,OHIO,39,86,2884000,2
1967,OHIO,39,79,3240000,2
1966,OHIO,39,84,3115000,2
1965,OHIO,39,74,3054000,2
1964,OHIO,39,65,3085000,2
1963,OHIO,39,78,2966000,2
1962,OHIO,39,76,2726000,2
1961,OHIO,39,74,2537000,2
1960,OHIO,39,68,3383000,2
1959,OHIO,39,62.5,3514000,2
1958,OHIO,39,60,2998000,2
1957,OHIO,39,54,3014000,2
1956,OHIO,39,60,3347000,2
1955,OHIO,39,59,3556000,2
1954,OHIO,39,61,3530000,2
1953,OHIO,39,55,3358000,2
1952,OHIO,39,53,3382000,2
1951,OHIO,39,48,3334000,2
1950,OHIO,39,52,3155000,2
1949,OHIO,39,54,3400000,2
1948,OHIO,39,58.5,3470000,2
1947,OHIO,39,41,3098000,2
1946,OHIO,39,49,3405000,2
1945,OHIO,39,50.5,3295000,2
1944,OHIO,39,40.4,3425000,2
1943,OHIO,39,51,3186000,2
1942,OHIO,39,56,3054000,2
1941,OHIO,39,49.5,3056000,2
1940,OHIO,39,38,2962000,2
1939,OHIO,39,49.5,3236000,2
1938,OHIO,39,44,3350000,2
1937,OHIO,39,43,3531000,2
1936,OHIO,39,33,3409000,2
1935,OHIO,39,44,3423000,2
1934,OHIO,39,32.9,3035000,2
1933,OHIO,39,35,3402000,2
1932,OHIO,39,37,3383000,2
1931,OHIO,39,45,3402000,2
1930,OHIO,39,27.5,3002000,2
1929,OHIO,39,35.1,2911000,2
1928,OHIO,39,37,3071000,2
1927,OHIO,39,34,2849000,2
1926,OHIO,39,40,3104000,2
1925,OHIO,39,47,3251000,2
1924,OHIO,39,27.5,2749000,2
1923,OHIO,39,40,3092000,2
1922,OHIO,39,37,2857000,2
1921,OHIO,39,39.5,3178000,2
1920,OHIO,39,40,3341000,2
1919,OHIO,39,41.5,3475000,2
1918,OHIO,39,36,3875000,2
1917,OHIO,39,37,4200000,2
1916,OHIO,39,31.5,3900000,2
1915,OHIO,39,40.5,3800000,2
1914,OHIO,39,39,3725000,2
1913,OHIO,39,37.5,3850000,2
1912,OHIO,39,41.5,3950000,2
1911,OHIO,39,39.5,3900000,2
1910,OHIO,39,36.5,3925000,2
1909,OHIO,39,40.2,4030000,2
1908,OHIO,39,38.5,3750000,2
1907,OHIO,39,36,3800000,2
1906,OHIO,39,43,3900000,2
1905,OHIO,39,39.5,3750000,2
1904,OHIO,39,35.5,3975000,2
1903,OHIO,39,32.5,3900000,2
1902,OHIO,39,40,4000000,2
1901,OHIO,39,30,3875000,2
1900,OHIO,39,42.5,4000000,2
1899,OHIO,39,39.7,3860000,2
1898,OHIO,39,40,3900000,2
1897,OHIO,39,35,3800000,2
1896,OHIO,39,42,4000000,2
1895,OHIO,39,33.5,3775000,2
1894,OHIO,39,30.5,3600000,2
1893,OHIO,39,29,3450000,2
1892,OHIO,39,31,3300000,2
1891,OHIO,39,37.5,3350000,2
1890,OHIO,39,25,3300000,2
1889,OHIO,39,35.7,3350000,2
1888,OHIO,39,38.5,3450000,2
1887,OHIO,39,31,3200000,2
1886,OHIO,39,34,3175000,2
1885,OHIO,39,39,3275000,2
1884,OHIO,39,33,3075000,2
1883,OHIO,39,26,3050000,2
1882,OHIO,39,34,3100000,2
1881,OHIO,39,31,3050000,2
1880,OHIO,39,39,3150000,2
1879,OHIO,39,34.1,3282000,2
1878,OHIO,39,36,3450000,2
1877,OHIO,39,32.5,3425000,2
1876,OHIO,39,37.5,3500000,2
1875,OHIO,39,34.5,3250000,2
1874,OHIO,39,37,2900000,2
1873,OHIO,39,35,2750000,2
1872,OHIO,39,40,2800000,2
1871,OHIO,39,39,2850000,2
1870,OHIO,39,39,2600000,2
1869,OHIO,39,30,2450000,2
1868,OHIO,39,35,2350000,2
1867,OHIO,39,30,2400000,2
1866,OHIO,39,37,2500000,2
2018,OKLAHOMA,40,134,280000,3
2017,OKLAHOMA,40,126,305000,3
2016,OKLAHOMA,40,121,350000,3
2015,OKLAHOMA,40,129,280000,3
2014,OKLAHOMA,40,147,290000,3
2013,OKLAHOMA,40,145,310000,3
2012,OKLAHOMA,40,110,295000,3
2011,OKLAHOMA,40,92,190000,3
2010,OKLAHOMA,40,128,340000,3
2009,OKLAHOMA,40,105,320000,3
2008,OKLAHOMA,40,110,320000,3
2007,OKLAHOMA,40,145,270000,3
2006,OKLAHOMA,40,105,220000,3
2005,OKLAHOMA,40,115,250000,3
2004,OKLAHOMA,40,150,200000,3
2003,OKLAHOMA,40,125,190000,3
2002,OKLAHOMA,40,130,190000,3
2001,OKLAHOMA,40,125,210000,3
2000,OKLAHOMA,40,140,240000,3
1999,OKLAHOMA,40,145,280000,3
1998,OKLAHOMA,40,130,220000,3
1997,OKLAHOMA,40,138,170000,3
1996,OKLAHOMA,40,145,170000,3
1995,OKLAHOMA,40,125,130000,3
1994,OKLAHOMA,40,107,165000,3
1993,OKLAHOMA,40,105,145000,3
1992,OKLAHOMA,40,135,135000,3
1991,OKLAHOMA,40,115,95000,3
1990,OKLAHOMA,40,114,88000,3
1989,OKLAHOMA,40,120,78000,3
1988,OKLAHOMA,40,95,72000,3
1987,OKLAHOMA,40,107,66000,3
1986,OKLAHOMA,40,118,45000,3
1985,OKLAHOMA,40,106,55000,3
1984,OKLAHOMA,40,105,50000,3
1983,OKLAHOMA,40,112,37000,3
1982,OKLAHOMA,40,100,45000,3
1982,OKLAHOMA,40,100,48000,3
1982,OKLAHOMA,40,100,93.8,3
1981,OKLAHOMA,40,90,50000,3
1981,OKLAHOMA,40,90,55000,3
1981,OKLAHOMA,40,90,81.8,3
1980,OKLAHOMA,40,70,75000,3
1980,OKLAHOMA,40,70,85000,3
1980,OKLAHOMA,40,70,61.8,3
1979,OKLAHOMA,40,110,75000,3
1979,OKLAHOMA,40,110,80000,3
1979,OKLAHOMA,40,110,103.1,3
1978,OKLAHOMA,40,65,65000,3
1978,OKLAHOMA,40,65,80000,3
1978,OKLAHOMA,40,65,52.8,3
1977,OKLAHOMA,40,82,95000,3
1976,OKLAHOMA,40,95,106000,3
1975,OKLAHOMA,40,80,91000,3
1974,OKLAHOMA,40,88,104000,3
1973,OKLAHOMA,40,90,93000,3
1972,OKLAHOMA,40,89,84000,3
1971,OKLAHOMA,40,77,62000,3
1970,OKLAHOMA,40,78,62000,3
1969,OKLAHOMA,40,52,62000,3
1968,OKLAHOMA,40,62,61000,3
1967,OKLAHOMA,40,40,30000,3
1966,OKLAHOMA,40,22,37000,3
1965,OKLAHOMA,40,34,52000,3
1964,OKLAHOMA,40,28,70000,3
1963,OKLAHOMA,40,28,112000,3
1962,OKLAHOMA,40,32.5,123000,3
1961,OKLAHOMA,40,35,154000,3
1960,OKLAHOMA,40,33.5,206000,3
1959,OKLAHOMA,40,32,206000,3
1958,OKLAHOMA,40,31,233000,3
1957,OKLAHOMA,40,21.5,173000,3
1956,OKLAHOMA,40,17,273000,3
1955,OKLAHOMA,40,24,298000,3
1954,OKLAHOMA,40,12,202000,3
1953,OKLAHOMA,40,15,334000,3
1952,OKLAHOMA,40,13.5,622000,3
1951,OKLAHOMA,40,21.5,946000,3
1950,OKLAHOMA,40,23.5,1011000,3
1949,OKLAHOMA,40,20,1063000,3
1948,OKLAHOMA,40,22.5,1053000,3
1947,OKLAHOMA,40,18,1074000,3
1946,OKLAHOMA,40,17.5,1317000,3
1945,OKLAHOMA,40,17,1260000,3
1944,OKLAHOMA,40,17,1568000,3
1943,OKLAHOMA,40,13,1573000,3
1942,OKLAHOMA,40,18,1733000,3
1941,OKLAHOMA,40,17.5,1715000,3
1940,OKLAHOMA,40,21.5,1737000,3
1939,OKLAHOMA,40,14.7,1719000,3
1938,OKLAHOMA,40,20,1652000,3
1937,OKLAHOMA,40,18,1569000,3
1936,OKLAHOMA,40,7,1503000,3
1935,OKLAHOMA,40,14,1737000,3
1934,OKLAHOMA,40,6.4,1353000,3
1933,OKLAHOMA,40,7.5,2550000,3
1932,OKLAHOMA,40,20,3176000,3
1931,OKLAHOMA,40,15,3153000,3
1930,OKLAHOMA,40,11,2963000,3
1929,OKLAHOMA,40,15.5,2913000,3
1928,OKLAHOMA,40,20.5,2945000,3
1927,OKLAHOMA,40,23,3119000,3
1926,OKLAHOMA,40,23,2303000,3
1925,OKLAHOMA,40,10,2461000,3
1924,OKLAHOMA,40,18,2795000,3
1923,OKLAHOMA,40,11,3047000,3
1922,OKLAHOMA,40,17,3252000,3
1921,OKLAHOMA,40,23,3388000,3
1920,OKLAHOMA,40,26,2777000,3
1919,OKLAHOMA,40,22,2473000,3
1918,OKLAHOMA,40,7.5,2860000,3
1917,OKLAHOMA,40,8.5,3370000,3
1916,OKLAHOMA,40,13.5,3520000,3
1915,OKLAHOMA,40,29.5,3530000,3
1914,OKLAHOMA,40,12.5,3470000,3
1913,OKLAHOMA,40,11,4140000,3
1912,OKLAHOMA,40,18.5,4900000,3
1911,OKLAHOMA,40,7,5440000,3
1910,OKLAHOMA,40,16,5610000,3
1909,OKLAHOMA,40,15.9,5939000,3
1908,OKLAHOMA,40,25,4980000,3
1907,OKLAHOMA,40,24.5,4740000,3
1906,OKLAHOMA,40,33,3970000,3
1905,OKLAHOMA,40,30,3950000,3
1904,OKLAHOMA,40,30,3600000,3
1903,OKLAHOMA,40,25.5,3090000,3
1902,OKLAHOMA,40,25.5,3160000,3
1901,OKLAHOMA,40,9.5,2760000,3
1900,OKLAHOMA,40,26,2630000,3
1899,OKLAHOMA,40,27.6,2525000,3
2018,OREGON,41,195,45000,4
2017,OREGON,41,212,44000,4
2016,OREGON,41,230,39000,4
2015,OREGON,41,188,30000,4
2014,OREGON,41,190,39000,4
2013,OREGON,41,188,36000,4
2012,OREGON,41,205,52000,4
2011,OREGON,41,215,51000,4
2010,OREGON,41,200,38000,4
2009,OREGON,41,215,32000,4
2008,OREGON,41,195,33000,4
2007,OREGON,41,200,35000,4
2006,OREGON,41,180,29000,4
2005,OREGON,41,160,25000,4
2004,OREGON,41,170,28000,4
2003,OREGON,41,170,30000,4
2002,OREGON,41,160,20000,4
2001,OREGON,41,140,18000,4
2000,OREGON,41,180,27000,4
1999,OREGON,41,175,30000,4
1998,OREGON,41,190,33000,4
1997,OREGON,41,195,27000,4
1996,OREGON,41,165,37000,4
1995,OREGON,41,160,21000,4
1994,OREGON,41,170,20000,4
1993,OREGON,41,155,19000,4
1992,OREGON,41,150,15000,4
1991,OREGON,41,146,15000,4
1990,OREGON,41,150,18000,4
1990,OREGON,41,150,50000,4
1990,OREGON,41,150,54,4
1989,OREGON,41,160,22000,4
1989,OREGON,41,160,50000,4
1989,OREGON,41,160,70.4,4
1988,OREGON,41,158,19000,4
1988,OREGON,41,158,50000,4
1988,OREGON,41,158,60,4
1987,OREGON,41,165,24000,4
1987,OREGON,41,165,24000,4
1987,OREGON,41,165,165,4
1986,OREGON,41,160,30000,4
1986,OREGON,41,160,160,4
1985,OREGON,41,165,40000,4
1985,OREGON,41,165,41000,4
1985,OREGON,41,165,161,4
1984,OREGON,41,159,42000,4
1984,OREGON,41,159,43000,4
1984,OREGON,41,159,155.3,4
1983,OREGON,41,162,33000,4
1983,OREGON,41,162,34000,4
1983,OREGON,41,162,157.2,4
1982,OREGON,41,160,39000,4
1982,OREGON,41,160,40000,4
1982,OREGON,41,160,156,4
1981,OREGON,41,135,22000,4
1981,OREGON,41,135,23000,4
1981,OREGON,41,135,129.1,4
1980,OREGON,41,110,13000,4
1980,OREGON,41,110,14000,4
1980,OREGON,41,110,102.1,4
1979,OREGON,41,105,12000,4
1979,OREGON,41,105,14000,4
1979,OREGON,41,105,90,4
1978,OREGON,41,102,13000,4
1978,OREGON,41,102,14000,4
1978,OREGON,41,102,94.7,4
1977,OREGON,41,95,12000,4
1976,OREGON,41,95,10000,4
1975,OREGON,41,85,8000,4
1974,OREGON,41,92,8000,4
1973,OREGON,41,90,7000,4
1972,OREGON,41,81,8000,4
1971,OREGON,41,85,8000,4
1970,OREGON,41,78,10000,4
1969,OREGON,41,84,9000,4
1968,OREGON,41,77,7000,4
1967,OREGON,41,78,9000,4
1966,OREGON,41,74,11000,4
1965,OREGON,41,69,13000,4
1964,OREGON,41,68,12000,4
1963,OREGON,41,71,18000,4
1962,OREGON,41,73,20000,4
1961,OREGON,41,68,24000,4
1960,OREGON,41,69,33000,4
1959,OREGON,41,65.5,30000,4
1958,OREGON,41,71,25000,4
1957,OREGON,41,75.5,19000,4
1956,OREGON,41,65,17000,4
1955,OREGON,41,65,20000,4
1954,OREGON,41,60.5,13000,4
1953,OREGON,41,55,10000,4
1952,OREGON,41,55,10000,4
1951,OREGON,41,50,12000,4
1950,OREGON,41,44,10000,4
1949,OREGON,41,43.5,12000,4
1948,OREGON,41,40,11000,4
1947,OREGON,41,48.5,11000,4
1946,OREGON,41,36.5,12000,4
1945,OREGON,41,37,11000,4
1944,OREGON,41,36.1,14000,4
1943,OREGON,41,37.5,22000,4
1942,OREGON,41,34.5,24000,4
1941,OREGON,41,34.5,33000,4
1940,OREGON,41,32,32000,4
1939,OREGON,41,31.7,34000,4
1938,OREGON,41,29,32000,4
